mass,"(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(1, 0)","(2, 0)","(2, 1)"
4.023505548869293,0.00012888727925510044,2.624288434274514e-05,1.5836297432545467e-05,0.0038223366960288088,0.002231312657256251,0.001589078346602344,0.004005741177573494,0.002379801142834256,0.001706290977873365,1.3484415816520747e-05,0.001225991679616782,0.0013103947028931442
4.0983836717572615,0.00013123942166848765,2.6649755156838264e-05,1.596815908693856e-05,0.0039012323283781013,0.0022716640375602276,0.0016034893949158735,0.004088222378875955,0.002422905655969377,0.0017217974632426011,1.362349973864395e-05,0.0012418645798972453,0.0013274572910213017
4.174655289253135,0.00013363449488860616,2.7063409101245578e-05,1.610240703494969e-05,0.003981420090314924,0.0023126124802037252,0.001618145727461745,0.004172058207539297,0.002466649953506076,0.0017375678311760036,1.3764600756458564e-05,0.0012579088332252272,0.0013447045098327242
4.252346334528678,0.0001360732836107673,2.7483961202988284e-05,1.623907815450679e-05,0.00406292907183881,0.0023541710079709125,0.001633051236558442,0.00425727906947936,0.00251104795015414,0.0017536062683864082,1.3907757514692523e-05,0.0012741297910643726,0.0013621420719226477
4.331483223376403,0.0001385565868724955,2.7911528475087595e-05,1.637820989307283e-05,0.004145788673607151,0.0023963527491506847,0.0016482098770617948,0.004343915697569989,0.002556113675284225,0.0017699170288853962,1.4053009202283913e-05,0.0012905327890759505,0.001379775675270134
4.41209286319119,0.00014108521831614811,2.8346229950888872e-05,1.6519840286251773e-05,0.004230028628100146,0.002439170947205562,0.0016636256674477426,0.004431999173707689,0.0026018612831901944,0.0017865044351487104,1.4200395564661487e-05,0.0013071231530432052,0.0013976110094558617
4.494202662119142,0.00014366000645607644,2.8788186719612627e-05,1.6664007961548835e-05,0.004315679019835494,0.002482638969961224,0.0016793026909134462,0.0045215609498892575,0.0026483050628459894,0.0018033728793019966,1.4349956906994497e-05,0.0013239062043881012,0.0014156537614536072
4.577840538376616,0.0001462817949509781,2.923752196205312e-05,1.681075215194139e-05,0.004402770304756518,0.0025267703183734207,0.001695245096498228,0.0046126328684310625,0.0026954594472171356,0.0018205268243274713,1.4501734103734904e-05,0.0013408872653259526,0.0014339096210427816
4.663034929742727,0.00014895144288076017,2.969436098699343e-05,1.696011270374056e-05,0.004491333328902676,0.002571578634922453,0.001711457100223483,0.004705247181443335,0.0027433390221799016,0.0018379708052912364,1.4655768604738538e-05,0.0013580716636969223,0.0014523842858832545
4.749814803228505,0.00015166982502929876,3.0158831268592743e-05,1.7112130098753386e-05,0.00458139934645833,0.0026170777116798546,0.0017279429862532736,0.004799436569659217,0.002791958535095265,0.0018557094305922618,1.4812102450831486e-05,0.0013754647375099815,0.0014710834662894558
