mass,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)"
0.00018718552949655793,0j,0j,0j,(-0.9567215891886715-0.013712912011628803j),(0.2874344134597341+2.745997514108186e-15j),(0.0005927035703036758-3.493491684137445e-14j),0j,0j,0j,(-0.995674811207239-0.00089889662742333j),(-1.0559061960155336+0.10352778735624779j),(0.2897236364001124-8.816772532164168e-16j),(-0.6615689059151519-5.785284379499454e-06j),(-0.7860487306338-0.08266168010432551j),(0.26092979506226144-7.591101518254378e-16j),0j,0j,0j
0.0001906690840512252,0j,0j,0j,(-0.9567529086847009-0.013712175969478185j),(0.2874334021597017+2.110744847744056e-15j),(0.0005927035668444013+3.8739657463610787e-13j),0j,0j,0j,(-0.9956765833746666-0.0008988939875649131j),(-1.055906199063392+0.10352778997717393j),(0.28972363039750776-1.4343389193689045e-15j),(-0.6615688966286669-5.785285408679668e-06j),(-0.7860488051626826-0.08266167747339981j),(0.2609297894222619-2.833849761276412e-15j),0j,0j,0j
0.00019421746814890265,0j,0j,0j,(-0.9567849083080193-0.013711412276850438j),(0.28743235728597705+9.186809293793465e-16j),(0.000592703571552923-1.1941882612468403e-13j),0j,0j,0j,(-0.9956783924297221-0.0008988912485357846j),(-1.0559062022257473+0.10352779269655954j),(0.2897236241854199-5.9743234918818906e-15j),(-0.6615688869933019-5.785286481346796e-06j),(-0.7860488822390636-0.08266167474363872j),(0.2609297835854678-5.5660051050086735e-15j),0j,0j,0j
0.00019783188827841644,0j,0j,0j,(-0.9568175997469894-0.01371061989502284j),(0.28743127774242355-1.9514225332235235e-15j),(0.0005927035708052746-1.115263038185434e-13j),0j,0j,0j,(-0.9956802389331987-0.0008988884066104316j),(-1.0559062055069+0.10352779551810343j),(0.2897236177566968+8.625064439558973e-16j),(-0.6615688769959489-5.785287599503579e-06j),(-0.786048961949184-0.08266167191132967j),(0.2609297775452198+1.2670250997211932e-15j),0j,0j,0j
0.00020151357338155586,0j,0j,0j,(-0.9568509948047388-0.013709797746252528j),(0.28743016239792135-2.1417144214698844e-16j),(0.0005927035691035247+5.631220155008951e-14j),0j,0j,0j,(-0.9956821234478807-0.0008988854579233853j),(-1.0559062089113134+0.10352779844564342j),(0.289723611103704-6.846922111021933e-16j),(-0.6615688666230082-5.785288765258571e-06j),(-0.7860490443821716-0.08266166897262017j),(0.2609297712943263-8.89839919252351e-16j),0j,0j,0j
0.00020526377527092522,0j,0j,0j,(-0.9568851053984473-0.01370894471231035j),(0.28742901008520816+5.560136487163524e-17j),(0.0005927035691664362-2.1472544471736261e-13j),0j,0j,0j,(-0.9956840465383383-0.0008988823984639634j),(-1.0559062124436178+0.10352780148316121j),(0.2897236042187533+5.2869185457974845e-15j),(-0.6615688558603685-5.785289980827016e-06j),(-0.7860491296301336-0.0826616659235131j),(0.2609297648255649+6.078804368159071e-15j),0j,0j,0j
0.000209083769055575,0j,0j,0j,(-0.95691994355863-0.013708059632960401j),(0.2874278195997388+3.4517418342454388e-15j),(0.0005927035656349312+1.8066804919050925e-13j),0j,0j,0j,(-0.9956860087707136-0.000898879224070814j),(-1.0559062161086172+0.10352780463478861j),(0.2897235970937148+3.511061567584175e-15j),(-0.6615688446933887-5.785291248541248e-06j),(-0.786049217788256-0.0826616627598612j),(0.26092975813131614+2.873424187801655e-15j),0j,0j,0j
0.0002129748535745521,0j,0j,0j,(-0.9569555214284211-0.013707141304381859j),(0.2874265896986977+2.5537637634184826e-15j),(0.0005927035654989185+1.7682059527928127e-13j),0j,0j,0j,(-0.9956880107125037-0.0008988759304262607j),(-1.055906219911297+0.10352780790481209j),(0.2897235897203685-1.9680742158662609e-16j),(-0.6615688331068772-5.785292570855034e-06j),(-0.7860493089549059-0.08266165947736148j),(0.2609297512038439-8.339423963262971e-16j),0j,0j,0j
0.00021693835183851843,0j,0j,0j,(-0.9569918512628659-0.013706188477531689j),(0.28742531909963176-6.045138106583261e-16j),(0.0005927035683203317-3.458415320619071e-13j),0j,0j,0j,(-0.9956900529323374-0.0008988725130504253j),(-1.0559062238568286+0.10352781129767952j),(0.28972358209009974+1.954536665511475e-15j),(-0.6615688210850719-5.785293950354847e-06j),(-0.7860494032317348-0.08266165607154907j),(0.2609297440350615+3.2063516626937508e-15j),0j,0j,0j
0.00022097561147959031,0j,0j,0j,(-0.9570289454282209-0.013705199856446165j),(0.2874240064793302+7.949999618018102e-16j),(0.0005927035646262034+2.1280377569132374e-13j),0j,0j,0j,(-0.9956921359997469-0.0008988689672951317j),(-1.0559062279505782+0.10352781481800566j),(0.2897235741939304+6.515768420023751e-15j),(-0.661568808611618-5.7852953897633355e-06j),(-0.7860495007237874-0.08266165253779167j),(0.26092973661656893+5.7732803804494785e-15j),0j,0j,0j
